uri,Artist,Track,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
spotify:track:0HiubqhlD4iuegPFy88CNK,Beastie Boys,Remote Control - Remastered 2009,42,0.614,0.961,5,-5.844,0,0.0601,0.331,0.00482,0.345,0.551,93.948,audio_features,0HiubqhlD4iuegPFy88CNK,https://api.spotify.com/v1/tracks/0HiubqhlD4iuegPFy88CNK,https://api.spotify.com/v1/audio-analysis/0HiubqhlD4iuegPFy88CNK,178800,4
spotify:track:3yOhl93toXcntCqDtAI7iL,Beastie Boys,Sabrosa,45,0.725,0.757,2,-11.526,0,0.0594,0.049,0.688,0.113,0.882,158.711,audio_features,3yOhl93toXcntCqDtAI7iL,https://api.spotify.com/v1/tracks/3yOhl93toXcntCqDtAI7iL,https://api.spotify.com/v1/audio-analysis/3yOhl93toXcntCqDtAI7iL,212507,4
spotify:track:2qqCS8wH4FNtgH7kVmF8Ub,Beastie Boys,Jimmy James - Remastered 2009,41,0.749,0.852,0,-9.983,1,0.0735,0.268,0.0127,0.52,0.677,98.0,audio_features,2qqCS8wH4FNtgH7kVmF8Ub,https://api.spotify.com/v1/tracks/2qqCS8wH4FNtgH7kVmF8Ub,https://api.spotify.com/v1/audio-analysis/2qqCS8wH4FNtgH7kVmF8Ub,194422,4
spotify:track:7BKEIdzH1EuGoDxhyxHL9V,Beastie Boys,Don't Play No Game That I Can't Win,42,0.651,0.88,5,-3.186,0,0.0342,0.000681,0.125,0.185,0.411,102.98,audio_features,7BKEIdzH1EuGoDxhyxHL9V,https://api.spotify.com/v1/tracks/7BKEIdzH1EuGoDxhyxHL9V,https://api.spotify.com/v1/audio-analysis/7BKEIdzH1EuGoDxhyxHL9V,251187,4
spotify:track:6z6ug1DvIzTdel6vW8rHVu,Beastie Boys,Car Thief,40,0.679,0.51,7,-12.063,1,0.352,0.107,2.17e-06,0.113,0.761,178.936,audio_features,6z6ug1DvIzTdel6vW8rHVu,https://api.spotify.com/v1/tracks/6z6ug1DvIzTdel6vW8rHVu,https://api.spotify.com/v1/audio-analysis/6z6ug1DvIzTdel6vW8rHVu,219867,4
spotify:track:033N3Mf87ODmORg6YO61cm,Beastie Boys,The Sounds Of Science,40,0.801,0.714,6,-10.649,1,0.381,0.262,1.52e-06,0.681,0.496,120.83,audio_features,033N3Mf87ODmORg6YO61cm,https://api.spotify.com/v1/tracks/033N3Mf87ODmORg6YO61cm,https://api.spotify.com/v1/audio-analysis/033N3Mf87ODmORg6YO61cm,191907,4
spotify:track:67wjzKe19et4fvb7ID6zAu,Beastie Boys,Triple Trouble,40,0.947,0.761,2,-7.485,1,0.275,0.314,0.0,0.217,0.905,109.995,audio_features,67wjzKe19et4fvb7ID6zAu,https://api.spotify.com/v1/tracks/67wjzKe19et4fvb7ID6zAu,https://api.spotify.com/v1/audio-analysis/67wjzKe19et4fvb7ID6zAu,163173,4
spotify:track:3EJweHq5GBpdeMIHmBAi6v,Beastie Boys,Song For Junior - Remastered 2009,41,0.813,0.494,7,-9.891,0,0.039,0.236,0.853,0.668,0.936,115.423,audio_features,3EJweHq5GBpdeMIHmBAi6v,https://api.spotify.com/v1/tracks/3EJweHq5GBpdeMIHmBAi6v,https://api.spotify.com/v1/audio-analysis/3EJweHq5GBpdeMIHmBAi6v,229787,4
spotify:track:3kslK9YKu8RQPUxybRqyuw,Beastie Boys,The Blue Nun - Remastered 2009,40,0.514,0.395,7,-15.683,1,0.587,0.647,6.12e-06,0.118,0.961,105.139,audio_features,3kslK9YKu8RQPUxybRqyuw,https://api.spotify.com/v1/tracks/3kslK9YKu8RQPUxybRqyuw,https://api.spotify.com/v1/audio-analysis/3kslK9YKu8RQPUxybRqyuw,32266,4
spotify:track:5EGWLtIZ5M1g1nU1SdQ5PY,Beastie Boys,Johnny Ryall,38,0.884,0.615,2,-11.757,1,0.185,0.0666,0.0,0.0698,0.677,97.263,audio_features,5EGWLtIZ5M1g1nU1SdQ5PY,https://api.spotify.com/v1/tracks/5EGWLtIZ5M1g1nU1SdQ5PY,https://api.spotify.com/v1/audio-analysis/5EGWLtIZ5M1g1nU1SdQ5PY,181480,4
spotify:track:2GOcde6C8b4jH17cYgKzlp,Beastie Boys,Shadrach,38,0.887,0.711,11,-11.716,1,0.226,0.0528,0.000709,0.0863,0.803,100.636,audio_features,2GOcde6C8b4jH17cYgKzlp,https://api.spotify.com/v1/tracks/2GOcde6C8b4jH17cYgKzlp,https://api.spotify.com/v1/audio-analysis/2GOcde6C8b4jH17cYgKzlp,248173,4
spotify:track:3aqAe1ljoYA0AWGPedXL0k,Beastie Boys,Funky Boss - Remastered 2009,38,0.737,0.7,2,-10.158,1,0.275,0.128,0.00183,0.114,0.506,149.359,audio_features,3aqAe1ljoYA0AWGPedXL0k,https://api.spotify.com/v1/tracks/3aqAe1ljoYA0AWGPedXL0k,https://api.spotify.com/v1/audio-analysis/3aqAe1ljoYA0AWGPedXL0k,95849,4
spotify:track:20lUsch6Dom5qHQhhi2aFf,Beastie Boys,Tough Guy,39,0.269,0.967,5,-7.731,1,0.0848,0.00889,0.958,0.0915,0.38,191.329,audio_features,20lUsch6Dom5qHQhhi2aFf,https://api.spotify.com/v1/tracks/20lUsch6Dom5qHQhhi2aFf,https://api.spotify.com/v1/audio-analysis/20lUsch6Dom5qHQhhi2aFf,57667,4
spotify:track:4Hw2PMgu7y4FHUReIz1Hld,Beastie Boys,Sabrosa,40,0.725,0.7,2,-13.153,0,0.059,0.0329,0.663,0.0791,0.867,158.699,audio_features,4Hw2PMgu7y4FHUReIz1Hld,https://api.spotify.com/v1/tracks/4Hw2PMgu7y4FHUReIz1Hld,https://api.spotify.com/v1/audio-analysis/4Hw2PMgu7y4FHUReIz1Hld,209533,4
spotify:track:22Rl1t3WUZEglQtpdolIPR,The Blue Caps,Into the Blue,19,0.665,0.848,2,-3.789,1,0.0359,0.0111,0.00652,0.112,0.533,141.999,audio_features,22Rl1t3WUZEglQtpdolIPR,https://api.spotify.com/v1/tracks/22Rl1t3WUZEglQtpdolIPR,https://api.spotify.com/v1/audio-analysis/22Rl1t3WUZEglQtpdolIPR,213169,4
spotify:track:233TAJUivpR8eVMEsyYN97,The Blue Caps,Menina Linda(I Should Have Known Better) - Ao Vivo,27,0.346,0.713,5,-8.556,1,0.0611,0.546,0.000446,0.777,0.767,141.46,audio_features,233TAJUivpR8eVMEsyYN97,https://api.spotify.com/v1/tracks/233TAJUivpR8eVMEsyYN97,https://api.spotify.com/v1/audio-analysis/233TAJUivpR8eVMEsyYN97,166319,4
spotify:track:379joTLUcjnwbYtnYhctWQ,The Blue Caps,Laugh Now Boy,2,0.442,0.599,3,-6.872,1,0.031,0.696,0.00248,0.601,0.923,130.081,audio_features,379joTLUcjnwbYtnYhctWQ,https://api.spotify.com/v1/tracks/379joTLUcjnwbYtnYhctWQ,https://api.spotify.com/v1/audio-analysis/379joTLUcjnwbYtnYhctWQ,146128,4
spotify:track:4TcUL8Z6Ad1AJwVsQaUjjt,The Blue Caps,Teeth Caps,0,0.538,0.916,9,-1.708,0,0.0371,0.121,0.858,0.24,0.798,92.992,audio_features,4TcUL8Z6Ad1AJwVsQaUjjt,https://api.spotify.com/v1/tracks/4TcUL8Z6Ad1AJwVsQaUjjt,https://api.spotify.com/v1/audio-analysis/4TcUL8Z6Ad1AJwVsQaUjjt,238600,4
spotify:track:4yYLOgQPeBPHKspLsy5Bgb,The Blue Caps,The Capsule Answer,0,0.477,0.944,1,-5.138,0,0.076,0.0023,0.000292,0.313,0.483,96.034,audio_features,4yYLOgQPeBPHKspLsy5Bgb,https://api.spotify.com/v1/tracks/4yYLOgQPeBPHKspLsy5Bgb,https://api.spotify.com/v1/audio-analysis/4yYLOgQPeBPHKspLsy5Bgb,233125,4
spotify:track:5mbvJ5OgZMOzVpLpJLTo5Q,The Blue Caps,Blue Smoke,0,0.643,0.599,2,-7.061,0,0.0277,0.159,2.96e-05,0.365,0.797,116.163,audio_features,5mbvJ5OgZMOzVpLpJLTo5Q,https://api.spotify.com/v1/tracks/5mbvJ5OgZMOzVpLpJLTo5Q,https://api.spotify.com/v1/audio-analysis/5mbvJ5OgZMOzVpLpJLTo5Q,242000,4
spotify:track:40MCDVOK3C3oLEwDwaMhzB,The Blue Caps,Baby Blue,0,0.444,0.52,0,-7.093,1,0.0307,0.0428,6.96e-06,0.359,0.223,107.752,audio_features,40MCDVOK3C3oLEwDwaMhzB,https://api.spotify.com/v1/tracks/40MCDVOK3C3oLEwDwaMhzB,https://api.spotify.com/v1/audio-analysis/40MCDVOK3C3oLEwDwaMhzB,212871,4
spotify:track:18Dwl71eR67d3Cc5QsQ9RD,The Blue Caps,Blue Ribbon Baby,1,0.545,0.917,9,-1.731,1,0.0406,0.722,0.000128,0.11,0.961,184.641,audio_features,18Dwl71eR67d3Cc5QsQ9RD,https://api.spotify.com/v1/tracks/18Dwl71eR67d3Cc5QsQ9RD,https://api.spotify.com/v1/audio-analysis/18Dwl71eR67d3Cc5QsQ9RD,107360,4
spotify:track:4JAo7Pn5VqWqbQMFubAXNx,The Blue Caps,Blue(s),0,0.619,0.833,9,-3.847,1,0.0458,0.39,0.173,0.113,0.252,111.41,audio_features,4JAo7Pn5VqWqbQMFubAXNx,https://api.spotify.com/v1/tracks/4JAo7Pn5VqWqbQMFubAXNx,https://api.spotify.com/v1/audio-analysis/4JAo7Pn5VqWqbQMFubAXNx,331913,1
spotify:track:5u1WOXgFc1V0tPI7yF2uSa,The Blue Caps,Madison Avenue Blues,0,0.606,0.863,8,-9.562,0,0.0602,0.162,0.00114,0.83,0.802,132.914,audio_features,5u1WOXgFc1V0tPI7yF2uSa,https://api.spotify.com/v1/tracks/5u1WOXgFc1V0tPI7yF2uSa,https://api.spotify.com/v1/audio-analysis/5u1WOXgFc1V0tPI7yF2uSa,172547,4
spotify:track:1CxeubzCz1xBnqgxUtd77k,The Blue Caps,"Mon Amour, Meu Bem, Ma Famme / Sílvia Letícia / Song Sung Blue / Andarilho Triste",0,0.51,0.484,7,-9.273,1,0.0274,0.611,0.901,0.118,0.806,111.203,audio_features,1CxeubzCz1xBnqgxUtd77k,https://api.spotify.com/v1/tracks/1CxeubzCz1xBnqgxUtd77k,https://api.spotify.com/v1/audio-analysis/1CxeubzCz1xBnqgxUtd77k,394293,4
spotify:track:2si4Gj8BUHj5bMzgnee83A,The Blue Caps,Lady Bug,0,0.583,0.488,4,-12.945,1,0.0331,0.24,0.0,0.0775,0.965,138.583,audio_features,2si4Gj8BUHj5bMzgnee83A,https://api.spotify.com/v1/tracks/2si4Gj8BUHj5bMzgnee83A,https://api.spotify.com/v1/audio-analysis/2si4Gj8BUHj5bMzgnee83A,100427,4
spotify:track:3C2DKnGXGBjnYd9y7jJnBw,The Blue Caps,World Stop Picking on Me,0,0.519,0.366,9,-15.585,0,0.0585,0.0107,0.0,0.0736,0.494,128.995,audio_features,3C2DKnGXGBjnYd9y7jJnBw,https://api.spotify.com/v1/tracks/3C2DKnGXGBjnYd9y7jJnBw,https://api.spotify.com/v1/audio-analysis/3C2DKnGXGBjnYd9y7jJnBw,210067,4
spotify:track:5Abm5hViJHgoBBcNDtsZfh,The Blue Caps,Everybody's Rockin',1,0.532,0.522,11,-12.755,0,0.041,0.74,0.00115,0.304,0.964,175.775,audio_features,5Abm5hViJHgoBBcNDtsZfh,https://api.spotify.com/v1/tracks/5Abm5hViJHgoBBcNDtsZfh,https://api.spotify.com/v1/audio-analysis/5Abm5hViJHgoBBcNDtsZfh,155267,4
spotify:track:07NOaCpcybXeDaI3OGhOpK,The Blue Caps,If Only I Could Come Back Again,0,0.466,0.302,2,-14.358,1,0.0366,0.455,0.0,0.233,0.635,97.156,audio_features,07NOaCpcybXeDaI3OGhOpK,https://api.spotify.com/v1/tracks/07NOaCpcybXeDaI3OGhOpK,https://api.spotify.com/v1/audio-analysis/07NOaCpcybXeDaI3OGhOpK,167173,4
spotify:track:2GQCcPRmgsLRYbAyqG5DXv,The Blue Caps,Rockaround,0,0.653,0.727,7,-12.439,1,0.0574,0.434,3.65e-06,0.328,0.723,145.309,audio_features,2GQCcPRmgsLRYbAyqG5DXv,https://api.spotify.com/v1/tracks/2GQCcPRmgsLRYbAyqG5DXv,https://api.spotify.com/v1/audio-analysis/2GQCcPRmgsLRYbAyqG5DXv,117160,4
spotify:track:2zxY8WnqmO5nW6jDR0Ao3m,The Blue Caps,Moonshine Liquor,0,0.66,0.515,7,-13.247,1,0.0553,0.34,0.0,0.338,0.772,150.597,audio_features,2zxY8WnqmO5nW6jDR0Ao3m,https://api.spotify.com/v1/tracks/2zxY8WnqmO5nW6jDR0Ao3m,https://api.spotify.com/v1/audio-analysis/2zxY8WnqmO5nW6jDR0Ao3m,211400,4
spotify:track:7l50gp1fZBJ8Sv4N9DV51U,The Blue Caps,High School UK,0,0.729,0.389,1,-16.866,0,0.0731,0.031,3.38e-06,0.328,0.43,116.006,audio_features,7l50gp1fZBJ8Sv4N9DV51U,https://api.spotify.com/v1/tracks/7l50gp1fZBJ8Sv4N9DV51U,https://api.spotify.com/v1/audio-analysis/7l50gp1fZBJ8Sv4N9DV51U,142933,4
spotify:track:2Gb3FhBJD3OlCqxqaZR6kW,The Blue Caps,Buffalo Grass,0,0.651,0.266,0,-18.091,1,0.0966,0.211,0.0,0.0849,0.437,139.988,audio_features,2Gb3FhBJD3OlCqxqaZR6kW,https://api.spotify.com/v1/tracks/2Gb3FhBJD3OlCqxqaZR6kW,https://api.spotify.com/v1/audio-analysis/2Gb3FhBJD3OlCqxqaZR6kW,137093,4
spotify:track:3wUSJ8xOvR2iL6ptk2hrG3,The Blue Caps,The Night Is So Lonely,0,0.531,0.175,5,-19.889,1,0.0314,0.822,0.0109,0.112,0.543,110.604,audio_features,3wUSJ8xOvR2iL6ptk2hrG3,https://api.spotify.com/v1/tracks/3wUSJ8xOvR2iL6ptk2hrG3,https://api.spotify.com/v1/audio-analysis/3wUSJ8xOvR2iL6ptk2hrG3,215373,4
spotify:track:4YZshoFceBhS1QwsjUW0gz,The Blue Caps,My Little Mama,0,0.483,0.593,8,-15.457,1,0.0677,0.0783,0.000463,0.113,0.684,171.996,audio_features,4YZshoFceBhS1QwsjUW0gz,https://api.spotify.com/v1/tracks/4YZshoFceBhS1QwsjUW0gz,https://api.spotify.com/v1/audio-analysis/4YZshoFceBhS1QwsjUW0gz,137440,4
spotify:track:6yjhVj5X8LzlQMsgF6PnzJ,The Blue Caps,Pretty Baby,1,0.722,0.732,0,-10.684,1,0.0591,0.63,0.0328,0.0522,0.875,107.279,audio_features,6yjhVj5X8LzlQMsgF6PnzJ,https://api.spotify.com/v1/tracks/6yjhVj5X8LzlQMsgF6PnzJ,https://api.spotify.com/v1/audio-analysis/6yjhVj5X8LzlQMsgF6PnzJ,187133,4
spotify:track:3MM4tvwhMMRFiknqx78pqB,The Blue Caps,The Darkside,0,0.559,0.394,9,-15.058,1,0.0427,0.604,4.28e-05,0.102,0.532,141.933,audio_features,3MM4tvwhMMRFiknqx78pqB,https://api.spotify.com/v1/tracks/3MM4tvwhMMRFiknqx78pqB,https://api.spotify.com/v1/audio-analysis/3MM4tvwhMMRFiknqx78pqB,238267,4
spotify:track:6VMcGwGzUBvfuF114Z0tvI,The Blue Caps,Be-Bops Boogie,1,0.586,0.52,9,-18.052,1,0.0935,0.00401,0.846,0.0606,0.604,114.09,audio_features,6VMcGwGzUBvfuF114Z0tvI,https://api.spotify.com/v1/tracks/6VMcGwGzUBvfuF114Z0tvI,https://api.spotify.com/v1/audio-analysis/6VMcGwGzUBvfuF114Z0tvI,163000,4
spotify:track:4nd15MjtKQENtnr6qU4p8E,The Blue Caps,Hobo Heartache (Breakup in the Blind),0,0.483,0.937,0,-7.971,1,0.0452,0.00147,0.741,0.479,0.916,111.864,audio_features,4nd15MjtKQENtnr6qU4p8E,https://api.spotify.com/v1/tracks/4nd15MjtKQENtnr6qU4p8E,https://api.spotify.com/v1/audio-analysis/4nd15MjtKQENtnr6qU4p8E,91500,4
spotify:track:0VzhEsTrbS7mtU2HY2jsdo,The Blue Caps,You Ain't Got No Friends,0,0.606,0.687,0,-6.594,1,0.0452,0.0735,0.0,0.258,0.483,108.504,audio_features,0VzhEsTrbS7mtU2HY2jsdo,https://api.spotify.com/v1/tracks/0VzhEsTrbS7mtU2HY2jsdo,https://api.spotify.com/v1/audio-analysis/0VzhEsTrbS7mtU2HY2jsdo,138000,4
spotify:track:1QkeCLd0KOCLmT1SZ8Spdb,The Blue Caps,Foxhole Prayers,0,0.347,0.354,3,-9.476,1,0.0345,0.0445,0.247,0.221,0.429,85.846,audio_features,1QkeCLd0KOCLmT1SZ8Spdb,https://api.spotify.com/v1/tracks/1QkeCLd0KOCLmT1SZ8Spdb,https://api.spotify.com/v1/audio-analysis/1QkeCLd0KOCLmT1SZ8Spdb,239000,4
spotify:track:7DgA1KAZxJLqSE1wlyhf33,The Blue Caps,I Hate Cars,0,0.337,0.957,9,-5.358,0,0.153,0.236,0.0,0.736,0.29,115.204,audio_features,7DgA1KAZxJLqSE1wlyhf33,https://api.spotify.com/v1/tracks/7DgA1KAZxJLqSE1wlyhf33,https://api.spotify.com/v1/audio-analysis/7DgA1KAZxJLqSE1wlyhf33,75874,4
spotify:track:05ksjrchsYS8t4qCUvHuQq,The Blue Caps,Malik Is Down!,0,0.462,0.556,2,-7.355,0,0.0476,0.0143,0.42,0.181,0.283,142.339,audio_features,05ksjrchsYS8t4qCUvHuQq,https://api.spotify.com/v1/tracks/05ksjrchsYS8t4qCUvHuQq,https://api.spotify.com/v1/audio-analysis/05ksjrchsYS8t4qCUvHuQq,132000,4
spotify:track:6129w3c5z8B9LAKzCadepx,The Blue Caps,Wooly Bully - Ao Vivo,21,0.513,0.93,9,-7.818,1,0.0619,0.358,0.0224,0.426,0.841,146.578,audio_features,6129w3c5z8B9LAKzCadepx,https://api.spotify.com/v1/tracks/6129w3c5z8B9LAKzCadepx,https://api.spotify.com/v1/audio-analysis/6129w3c5z8B9LAKzCadepx,175658,4
spotify:track:0GiTxyRtFG1c1LJ3DWsNtk,The Blue Caps,Just Fine,0,0.39,0.816,9,-5.484,1,0.114,0.165,0.0,0.313,0.855,169.844,audio_features,0GiTxyRtFG1c1LJ3DWsNtk,https://api.spotify.com/v1/tracks/0GiTxyRtFG1c1LJ3DWsNtk,https://api.spotify.com/v1/audio-analysis/0GiTxyRtFG1c1LJ3DWsNtk,140000,4
spotify:track:2LP0U1OCz1R6PXtfMsOI4J,The Blue Caps,Ballad of Perry Smith,0,0.614,0.671,9,-7.569,0,0.032,0.0922,8.43e-06,0.105,0.574,127.096,audio_features,2LP0U1OCz1R6PXtfMsOI4J,https://api.spotify.com/v1/tracks/2LP0U1OCz1R6PXtfMsOI4J,https://api.spotify.com/v1/audio-analysis/2LP0U1OCz1R6PXtfMsOI4J,407823,4
spotify:track:7B27kdEpa7AATEynkdQhdE,The Blue Caps,Cuando Tu Eres Cerce,0,0.623,0.461,8,-6.103,1,0.0302,0.301,0.0,0.114,0.429,109.362,audio_features,7B27kdEpa7AATEynkdQhdE,https://api.spotify.com/v1/tracks/7B27kdEpa7AATEynkdQhdE,https://api.spotify.com/v1/audio-analysis/7B27kdEpa7AATEynkdQhdE,151000,4
spotify:track:0HpXwCkXgfveGcfxSZgVop,The Blue Caps,Part Time Rebel,0,0.47,0.93,4,-5.455,1,0.0366,0.000158,5.25e-05,0.428,0.807,92.55,audio_features,0HpXwCkXgfveGcfxSZgVop,https://api.spotify.com/v1/tracks/0HpXwCkXgfveGcfxSZgVop,https://api.spotify.com/v1/audio-analysis/0HpXwCkXgfveGcfxSZgVop,191000,4
spotify:track:6qmDvUIBfeWSFXew7uth2o,The Blue Caps,Killing Me,0,0.673,0.646,9,-7.8,0,0.0314,0.164,0.0,0.0809,0.563,115.371,audio_features,6qmDvUIBfeWSFXew7uth2o,https://api.spotify.com/v1/tracks/6qmDvUIBfeWSFXew7uth2o,https://api.spotify.com/v1/audio-analysis/6qmDvUIBfeWSFXew7uth2o,291000,4
spotify:track:72qLnPLBwIDWtm07673c41,The Blue Caps,Woke Train,0,0.666,0.608,9,-8.391,1,0.0397,0.195,0.000134,0.332,0.827,114.837,audio_features,72qLnPLBwIDWtm07673c41,https://api.spotify.com/v1/tracks/72qLnPLBwIDWtm07673c41,https://api.spotify.com/v1/audio-analysis/72qLnPLBwIDWtm07673c41,177500,4
spotify:track:1qsbxq7jEYxdumPASqHfC3,The Blue Caps,Nice Advice,0,0.582,0.514,9,-6.019,1,0.0505,0.643,0.0,0.378,0.769,81.504,audio_features,1qsbxq7jEYxdumPASqHfC3,https://api.spotify.com/v1/tracks/1qsbxq7jEYxdumPASqHfC3,https://api.spotify.com/v1/audio-analysis/1qsbxq7jEYxdumPASqHfC3,126000,4
spotify:track:7MXzUmUU9sIhnkVtqAz2re,The Blue Caps,Olha O Que Você Me Fez,0,0.536,0.894,9,-9.72,1,0.0383,0.114,0.839,0.406,0.937,94.962,audio_features,7MXzUmUU9sIhnkVtqAz2re,https://api.spotify.com/v1/tracks/7MXzUmUU9sIhnkVtqAz2re,https://api.spotify.com/v1/audio-analysis/7MXzUmUU9sIhnkVtqAz2re,94560,4
spotify:track:24JjERZWeOeJbl9frDGPe5,The Blue Caps,Love Story,0,0.481,0.53,9,-10.184,0,0.0332,0.104,0.328,0.205,0.495,146.552,audio_features,24JjERZWeOeJbl9frDGPe5,https://api.spotify.com/v1/tracks/24JjERZWeOeJbl9frDGPe5,https://api.spotify.com/v1/audio-analysis/24JjERZWeOeJbl9frDGPe5,231760,4
spotify:track:20gflPz3axGluZs69Bvnsb,The Blue Caps,Pra Começo de Assunto,0,0.855,0.837,11,-10.158,0,0.0468,0.2,0.813,0.18,0.97,127.363,audio_features,20gflPz3axGluZs69Bvnsb,https://api.spotify.com/v1/tracks/20gflPz3axGluZs69Bvnsb,https://api.spotify.com/v1/audio-analysis/20gflPz3axGluZs69Bvnsb,133293,4
spotify:track:00tVof56NLWgOY4ZGhUmhc,The Blue Caps,A Minha Menina,0,0.526,0.623,0,-12.739,1,0.0317,0.0189,0.464,0.0766,0.909,97.76,audio_features,00tVof56NLWgOY4ZGhUmhc,https://api.spotify.com/v1/tracks/00tVof56NLWgOY4ZGhUmhc,https://api.spotify.com/v1/audio-analysis/00tVof56NLWgOY4ZGhUmhc,133000,4
spotify:track:0BggHPV7NobB0RiEfMvKrW,The Blue Caps,Prova de Fogo,0,0.563,0.869,4,-9.234,0,0.034,0.364,0.384,0.532,0.968,98.412,audio_features,0BggHPV7NobB0RiEfMvKrW,https://api.spotify.com/v1/tracks/0BggHPV7NobB0RiEfMvKrW,https://api.spotify.com/v1/audio-analysis/0BggHPV7NobB0RiEfMvKrW,99733,4
spotify:track:4qQ8QZGlniNP4emN6efmys,The Blue Caps,Sou Louco Por Você,0,0.653,0.725,9,-9.17,1,0.0288,0.297,0.811,0.299,0.831,133.488,audio_features,4qQ8QZGlniNP4emN6efmys,https://api.spotify.com/v1/tracks/4qQ8QZGlniNP4emN6efmys,https://api.spotify.com/v1/audio-analysis/4qQ8QZGlniNP4emN6efmys,157000,4
spotify:track:74zMEx9btiGYmZ8NM1uKPF,The Blue Caps,Última Canção,0,0.524,0.54,9,-11.782,0,0.0266,0.136,0.463,0.0948,0.677,99.122,audio_features,74zMEx9btiGYmZ8NM1uKPF,https://api.spotify.com/v1/tracks/74zMEx9btiGYmZ8NM1uKPF,https://api.spotify.com/v1/audio-analysis/74zMEx9btiGYmZ8NM1uKPF,137827,4
spotify:track:0wvtDN1StJMTBJoOtHgCuD,The Blue Caps,A Namorada Que Sonhei,0,0.535,0.51,0,-8.283,1,0.0373,0.0851,0.816,0.0614,0.682,169.112,audio_features,0wvtDN1StJMTBJoOtHgCuD,https://api.spotify.com/v1/tracks/0wvtDN1StJMTBJoOtHgCuD,https://api.spotify.com/v1/audio-analysis/0wvtDN1StJMTBJoOtHgCuD,148133,4
spotify:track:1i8uxfgpUMvT8QOQiy9WWm,The Blue Caps,Primavera,0,0.653,0.418,1,-14.686,1,0.0346,0.107,0.773,0.0694,0.576,107.878,audio_features,1i8uxfgpUMvT8QOQiy9WWm,https://api.spotify.com/v1/tracks/1i8uxfgpUMvT8QOQiy9WWm,https://api.spotify.com/v1/audio-analysis/1i8uxfgpUMvT8QOQiy9WWm,125360,4
spotify:track:05MX0B4ijNu7TcYsSS8IfN,The Blue Caps,Ave Maria no Morro,0,0.574,0.438,9,-12.987,1,0.0417,0.367,0.736,0.111,0.867,205.372,audio_features,05MX0B4ijNu7TcYsSS8IfN,https://api.spotify.com/v1/tracks/05MX0B4ijNu7TcYsSS8IfN,https://api.spotify.com/v1/audio-analysis/05MX0B4ijNu7TcYsSS8IfN,153280,4
spotify:track:7suKZPsZFly21Qo1MRtTxi,The Blue Caps,I Can See Clearly Now,0,0.513,0.302,7,-19.452,1,0.0317,0.831,0.894,0.122,0.585,123.277,audio_features,7suKZPsZFly21Qo1MRtTxi,https://api.spotify.com/v1/tracks/7suKZPsZFly21Qo1MRtTxi,https://api.spotify.com/v1/audio-analysis/7suKZPsZFly21Qo1MRtTxi,172667,4
spotify:track:5F7nrU5y3Vzgg05jJcdvt4,The Blue Caps,No Dia em Que Parti,0,0.578,0.679,0,-11.479,1,0.0276,0.0184,0.801,0.127,0.773,134.555,audio_features,5F7nrU5y3Vzgg05jJcdvt4,https://api.spotify.com/v1/tracks/5F7nrU5y3Vzgg05jJcdvt4,https://api.spotify.com/v1/audio-analysis/5F7nrU5y3Vzgg05jJcdvt4,115840,4
spotify:track:2ewsqZnp31krgOcf5Zv9jx,The Blue Caps,Só o Amor Constrói,0,0.579,0.637,9,-10.053,1,0.0314,0.284,0.816,0.154,0.91,157.039,audio_features,2ewsqZnp31krgOcf5Zv9jx,https://api.spotify.com/v1/tracks/2ewsqZnp31krgOcf5Zv9jx,https://api.spotify.com/v1/audio-analysis/2ewsqZnp31krgOcf5Zv9jx,237640,4
spotify:track:01lQQ9r3rIfkNcqRjNm17n,The Blue Comets,Beyond The Reef,29,0.587,0.457,2,-11.633,1,0.0293,0.543,0.511,0.186,0.554,120.64,audio_features,01lQQ9r3rIfkNcqRjNm17n,https://api.spotify.com/v1/tracks/01lQQ9r3rIfkNcqRjNm17n,https://api.spotify.com/v1/audio-analysis/01lQQ9r3rIfkNcqRjNm17n,165867,3
spotify:track:1pS3NAATA7OByOyycv7sqZ,The Blue Comets,Makes No Difference,24,0.682,0.582,7,-9.047,1,0.0297,0.501,0.000379,0.0814,0.876,107.534,audio_features,1pS3NAATA7OByOyycv7sqZ,https://api.spotify.com/v1/tracks/1pS3NAATA7OByOyycv7sqZ,https://api.spotify.com/v1/audio-analysis/1pS3NAATA7OByOyycv7sqZ,242227,4
spotify:track:62WU5iHdSvS4vLjKXTL760,The Blue Comets,Wasted Days And Wasted Nights,24,0.627,0.676,2,-9.683,1,0.0324,0.708,5.34e-05,0.118,0.831,148.298,audio_features,62WU5iHdSvS4vLjKXTL760,https://api.spotify.com/v1/tracks/62WU5iHdSvS4vLjKXTL760,https://api.spotify.com/v1/audio-analysis/62WU5iHdSvS4vLjKXTL760,165333,3
spotify:track:6vp5eksigEcp65tCRDTNV0,The Blue Comets,Send Me Some Lovin',23,0.669,0.634,7,-9.533,1,0.0284,0.774,3.95e-05,0.11,0.796,125.884,audio_features,6vp5eksigEcp65tCRDTNV0,https://api.spotify.com/v1/tracks/6vp5eksigEcp65tCRDTNV0,https://api.spotify.com/v1/audio-analysis/6vp5eksigEcp65tCRDTNV0,286667,3
